topicID,lang,name,typeID,layer,description,version,url
PSC3,en,Pharmaceutical sciences,1,3,Study of drug development and pharmaceutical practice.,1,https://en.wikipedia.org/wiki/Pharmaceutical_sciences
PTR1,en,Physical therapy,1,3,Study of rehabilitation through physical therapy methods.,1,https://en.wikipedia.org/wiki/Physical_therapy
OST1,en,Osteopathy,1,3,Study of musculoskeletal medicine in osteopathic practice.,1,https://en.wikipedia.org/wiki/Osteopathy
PFI2,en,Physical fitness,1,3,Study of physical fitness and conditioning.,1,https://en.wikipedia.org/wiki/Physical_fitness
PYS4,en,Physiotherapy,1,3,Study of therapy to restore movement and function.,1,https://en.wikipedia.org/wiki/Physiotherapy
POD1,en,Podiatry,1,3,Study of foot and ankle medicine and treatment.,1,https://en.wikipedia.org/wiki/Podiatry
PME1,en,Preventive medicine,1,3,Study of preventing disease and promoting health.,1,https://en.wikipedia.org/wiki/Preventive_healthcare
PCE4,en,Primary care,1,3,Study of first contact and general healthcare services.,1,https://en.wikipedia.org/wiki/Primary_care
PSY1,en,Psychiatry,1,3,Study of mental disorders and psychiatric treatment.,1,https://en.wikipedia.org/wiki/Psychiatry
PYS5,en,Psychosomatic,1,3,Study of mind body interactions in illness.,1,https://en.wikipedia.org/wiki/Psychosomatic_medicine
PYT3,en,Psychotherapy,1,3,Study of therapeutic methods for mental health.,1,https://en.wikipedia.org/wiki/Psychotherapy
TER2,en,Therapy,1,3,Study of therapeutic approaches to treatment and recovery.,1,https://en.wikipedia.org/wiki/Therapy
PHE2,en,Public health,1,3,Study of population health and disease prevention.,1,https://en.wikipedia.org/wiki/Public_health
RAD5,en,Radiology,1,3,Study of medical imaging and diagnostic radiology.,1,https://en.wikipedia.org/wiki/Radiology
RTR1,en,Recreational therapy,1,3,Study of therapeutic use of recreation and activities.,1,https://en.wikipedia.org/wiki/Recreational_therapy
RME1,en,Rehabilitation medicine,1,3,Study of restoring function after injury or illness.,1,https://en.wikipedia.org/wiki/Physical_medicine_and_rehabilitation
RTR2,en,Respiratory therapy,1,3,Study of care for breathing and lung function.,1,https://en.wikipedia.org/wiki/Respiratory_therapy
SME2,en,Sleep medicine,1,3,Study of sleep disorders and sleep health.,1,https://en.wikipedia.org/wiki/Sleep_medicine
SLP1,en,Speech–language pathology,1,3,Study of speech language and swallowing disorders.,1,https://en.wikipedia.org/wiki/Speech%E2%80%93language_pathology
SUR2,en,Surgery,1,3,Study of surgical treatment of disease and injury.,1,https://en.wikipedia.org/wiki/Surgery
TME1,en,Traditional medicine,1,3,Study of traditional medical systems and practices.,1,https://en.wikipedia.org/wiki/Traditional_medicine
URO1,en,Urology,1,3,Study of urinary tract and male reproductive systems.,1,https://en.wikipedia.org/wiki/Urology
VME1,en,Veterinary medicine,1,3,Study of medical care for animals.,1,https://en.wikipedia.org/wiki/Veterinary_medicine
COS4,en,Cosmetology,1,3,Study of beauty treatments and cosmetic care.,1,https://en.wikipedia.org/wiki/Cosmetology
CLE1,en,Cleaning,1,3,Study of hygiene and cleaning practices in health contexts.,1,https://en.wikipedia.org/wiki/Cleaning
DEC2,en,Decontamination,1,3,Study of removing contaminants and sterilization practices.,1,https://en.wikipedia.org/wiki/Decontamination
STE4,en,Sterilization (microbiology),1,3,Study of sterilization methods in microbiology.,1,https://en.wikipedia.org/wiki/Sterilization_(microbiology)
ATC2,en,Atmospheric science / Meteorology,1,3,Study of atmosphere weather and climate processes.,1,https://en.wikipedia.org/wiki/Atmospheric_science
BOG3,en,Biogeography / Phytogeography,1,3,Study of distribution of life and plants across Earth.,1,https://en.wikipedia.org/wiki/Biogeography
CLL2,en,Climatology / Paleoclimatology / Palaeogeography,1,3,Study of climate and past climate history.,1,https://en.wikipedia.org/wiki/Climatology
COG2,en,Coastal geography / Oceanography,1,3,Study of coastal systems and ocean processes.,1,https://en.wikipedia.org/wiki/Coastal_geography
EDA2,en,Edaphology / Pedology or Soil science,1,3,Study of soils and soil formation processes.,1,https://en.wikipedia.org/wiki/Edaphology
GOL1,en,Geology,1,3,Study of Earth's materials structure and history.,1,https://en.wikipedia.org/wiki/Geology
GOS1,en,Geostatistics,1,3,Study of spatial statistics for Earth data.,1,https://en.wikipedia.org/wiki/Geostatistics
GLA1,en,Glaciology,1,3,Study of glaciers and ice sheets.,1,https://en.wikipedia.org/wiki/Glaciology
HLO3,en,Hydrology / Limnology / Hydrogeology,1,3,Study of water systems surface and groundwater.,1,https://en.wikipedia.org/wiki/Hydrology
LEC1,en,Landscape ecology,1,3,Study of ecological processes across landscapes.,1,https://en.wikipedia.org/wiki/Landscape_ecology
QUC3,en,Quaternary science,1,3,Study of Earth history during the Quaternary period.,1,https://en.wikipedia.org/wiki/Quaternary_science
PEC2,en,Paleoecology,1,3,Study of past ecosystems and environments.,1,https://en.wikipedia.org/wiki/Paleoecology
EMA1,en,Environmental management,1,3,Study of environmental management practices.,1,https://en.wikipedia.org/wiki/Environmental_management
WOB1,en,Wildlife observation,1,3,Study of observing and monitoring wildlife.,1,https://en.wikipedia.org/wiki/Wildlife_observation
REC2,en,Recreation ecology,1,3,Study of ecological impacts of recreation.,1,https://en.wikipedia.org/wiki/Recreation_ecology
SIL1,en,Silviculture,1,3,Study of forest cultivation and management.,1,https://en.wikipedia.org/wiki/Silviculture
SUS1,en,Sustainability studies,1,3,Study of sustainability and long-term resource use.,1,https://en.wikipedia.org/wiki/Sustainability_studies
LPL1,en,Landscape planning,1,4,Study of long term planning of land use and landscapes.,1,https://en.wikipedia.org/wiki/Landscape_planning
DRA2,en,Drawing,1,4,Study of techniques of creating images with lines and marks.,1,https://en.wikipedia.org/wiki/Drawing
PAI1,en,Painting,1,4,Study of methods and materials of pictorial art.,1,https://en.wikipedia.org/wiki/Painting
PTG2,en,Photography,1,4,Study of image creation using light and cameras.,1,https://en.wikipedia.org/wiki/Photography
GRD1,en,Graphic design,1,4,Study of visual communication through layout and typography.,1,https://en.wikipedia.org/wiki/Graphic_design
IAD1,en,Interaction design,1,4,Study of designing interactive systems and behaviors.,1,https://en.wikipedia.org/wiki/Interaction_design
UID1,en,User interface design,1,4,Study of visual and interactive interface design.,1,https://en.wikipedia.org/wiki/User_interface_design
UEE1,en,User experience evaluation,1,4,Study of methods for assessing usability and experience.,1,https://en.wikipedia.org/wiki/User_experience_evaluation
HRR1,en,History of the Roman Republic,1,4,Study of Roman politics and society before the empire.,1,https://en.wikipedia.org/wiki/History_of_the_Constitution_of_the_Roman_Republic
HRE1,en,History of the Roman Empire,1,4,Study of Roman history during the imperial period.,1,https://en.wikipedia.org/wiki/History_of_the_Roman_Empire
SWH1,en,Swedish history,1,4,Study of the history of Sweden.,1,https://en.wikipedia.org/wiki/History_of_Sweden
NOH1,en,Norwegian history,1,4,Study of the history of Norway.,1,https://en.wikipedia.org/wiki/History_of_Norway
DAH1,en,Danish history,1,4,Study of the history of Denmark.,1,https://en.wikipedia.org/wiki/History_of_Denmark
FIH1,en,Finnish history,1,4,Study of the history of Finland.,1,https://en.wikipedia.org/wiki/History_of_Finland
ICH2,en,Icelandic history,1,4,Study of the history of Iceland.,1,https://en.wikipedia.org/wiki/History_of_Iceland
AMH1,en,American history,1,4,Study of the history of the United States of America.,1,https://en.wikipedia.org/wiki/History_of_the_United_States
CAH1,en,Canadian history,1,4,Study of the history of Canada.,1,https://en.wikipedia.org/wiki/History_of_Canada
MEH1,en,Mexican history,1,4,Study of the history of Mexico.,1,https://en.wikipedia.org/wiki/History_of_Mexico
CUH2,en,Cuban history,1,4,Study of the history of Cuba.,1,https://en.wikipedia.org/wiki/History_of_Cuba
BRH2,en,Brazilian history,1,4,Study of the history of Brazil.,1,https://en.wikipedia.org/wiki/History_of_Brazil
COH1,en,Colombian history,1,4,Study of the history of Colombia.,1,https://en.wikipedia.org/wiki/History_of_Colombia
VEH1,en,Venezuelan history,1,4,Study of the history of Venezuela.,1,https://en.wikipedia.org/wiki/History_of_Venezuela
PEH1,en,Peruvian history,1,4,Study of the history of Peru.,1,https://en.wikipedia.org/wiki/History_of_Peru
ARH2,en,Argentine history,1,4,Study of the history of Argentina.,1,https://en.wikipedia.org/wiki/History_of_Argentina
MAH2,en,Mayan history,1,4,Study of the history and civilization of the Maya.,1,https://en.wikipedia.org/wiki/History_of_the_Maya_civilization
AZH1,en,Aztec history,1,4,Study of the history and civilization of the Aztec.,1,https://en.wikipedia.org/wiki/History_of_the_Aztecs
INH3,en,Inca history,1,4,Study of the history and civilization of the Inca.,1,https://en.wikipedia.org/wiki/History_of_the_Incas
MCA1,en,Mississippian culture* Art History,1,4,Study of the Mississippian culture and its art history.,1,https://en.wikipedia.org/wiki/Mississippian_culture
HUM1,en,Humanism,1,4,Study of humanism as a philosophical and cultural movement.,1,https://en.wikipedia.org/wiki/Humanism
SCH6,en,Scholasticism,1,4,Study of scholastic method and medieval academic philosophy.,1,https://en.wikipedia.org/wiki/Scholasticism
PLC4,en,Police science,1,4,Study of policing methods and law enforcement practice.,1,https://en.wikipedia.org/wiki/Police_science
FOC3,en,Forensic science,1,4,Study of applying science to legal investigations.,1,https://en.wikipedia.org/wiki/Forensic_science
PIW1,en,Public international law,1,4,Study of international law governing states and global institutions.,1,https://en.wikipedia.org/wiki/Public_international_law
SUW2,en,Supranational law,1,4,Study of legal systems above the nation state level.,1,https://en.wikipedia.org/wiki/Supranational_law
POB2,en,Philosophy of biology,1,4,Study of philosophical issues in biology.,1,https://en.wikipedia.org/wiki/Philosophy_of_biology
POC2,en,Philosophy of chemistry,1,4,Study of philosophical issues in chemistry.,1,https://en.wikipedia.org/wiki/Philosophy_of_chemistry
POP2,en,Philosophy of physics,1,4,Study of philosophical issues in physics.,1,https://en.wikipedia.org/wiki/Philosophy_of_physics
ANA3,en,Anarchism,1,4,Study of anarchist political philosophy and theory.,1,https://en.wikipedia.org/wiki/Anarchism
MSG1,en,Manosphere Schools of Gender Dynamics,1,4,Study of gender dynamics ideologies in the manosphere.,1,https://en.wikipedia.org/wiki/Manosphere
LIB2,en,Libertarianism,1,4,Study of libertarian political philosophy and theory.,1,https://en.wikipedia.org/wiki/Libertarianism
MAR1,en,Marxism,1,4,Study of Marxist social and political theory.,1,https://en.wikipedia.org/wiki/Marxism
POP3,en,Philosophy of pain,1,4,Study of the nature and experience of pain.,1,https://en.wikipedia.org/wiki/Pain_(philosophy)
PAI2,en,Philosophy of artificial intelligence,1,4,Study of philosophical issues in artificial intelligence.,1,https://en.wikipedia.org/wiki/Philosophy_of_artificial_intelligence
POP4,en,Philosophy of perception,1,4,Study of perception and its relation to reality.,1,https://en.wikipedia.org/wiki/Philosophy_of_perception
PCO2,en,Pastoral counseling,1,4,Study of counseling within pastoral and religious contexts.,1,https://en.wikipedia.org/wiki/Pastoral_counseling
PTO1,en,Pastoral theology,1,4,Study of applying theology to pastoral practice.,1,https://en.wikipedia.org/wiki/Pastoral_theology
RET4,en,Religious education techniques,1,4,Study of methods for teaching religion and faith formation.,1,https://en.wikipedia.org/wiki/Religious_education
HOM3,en,Homiletics,1,4,Study of preaching and sermon composition.,1,https://en.wikipedia.org/wiki/Homiletics
LIT4,en,Liturgy,1,4,Study of religious worship rituals and liturgical practice.,1,https://en.wikipedia.org/wiki/Liturgy
SMI3,en,Sacred music,1,4,Study of music used in religious worship.,1,https://en.wikipedia.org/wiki/Sacred_music
MIS2,en,Missiology,1,4,Study of religious missions and evangelization.,1,https://en.wikipedia.org/wiki/Missiology
AVE1,en,Avestan,1,4,Study of the Avestan language in religious texts.,1,https://en.wikipedia.org/wiki/Avestan
BHE1,en,Biblical Hebrew,1,4,Study of Biblical Hebrew language and texts.,1,https://en.wikipedia.org/wiki/Biblical_Hebrew_language
BIS2,en,Biblical studies/Sacred Scripture,1,4,Study of sacred scriptures and their interpretation.,1,https://en.wikipedia.org/wiki/Biblical_studies
CAR3,en,Classical Arabic,1,4,Study of Classical Arabic in religious and historical texts.,1,https://en.wikipedia.org/wiki/Classical_Arabic
CAR4,en,Classical Armenian,1,4,Study of Classical Armenian language and texts.,1,https://en.wikipedia.org/wiki/Classical_Armenian
COP3,en,Coptic,1,4,Study of the Coptic language and its religious texts.,1,https://en.wikipedia.org/wiki/Coptic_language
GEE1,en,Ge'ez,1,4,Study of the Ge'ez language and its scriptures.,1,https://en.wikipedia.org/wiki/Ge%27ez
KGR1,en,Koine Greek,1,4,Study of Koine Greek as used in early Christian texts.,1,https://en.wikipedia.org/wiki/Koine_Greek
LAT2,en,Latin,1,4,Study of Latin language for religious and historical texts.,1,https://en.wikipedia.org/wiki/Latin
OCS1,en,Old Church Slavonic,1,4,Study of Old Church Slavonic language in liturgical texts.,1,https://en.wikipedia.org/wiki/Old_Church_Slavonic
OGR1,en,Old Georgian,1,4,Study of Old Georgian language and its religious literature.,1,https://en.wikipedia.org/wiki/Old_Georgian
PAL3,en,Pali,1,4,Study of Pali language used in Buddhist scriptures.,1,https://en.wikipedia.org/wiki/Pali
SYR1,en,Syriac,1,4,Study of Syriac language and its religious literature.,1,https://en.wikipedia.org/wiki/Syriac_language
VSA1,en,Vedic Sanskrit (Vedas),1,4,Study of Vedic Sanskrit and Vedic scriptures.,1,https://en.wikipedia.org/wiki/Vedic_Sanskrit
CHR1,en,Christianity,1,4,Study of Christianity as a religion and tradition.,1,https://en.wikipedia.org/wiki/Christianity
ISL1,en,Islam / Islamic studies,1,4,Study of Islam and Islamic traditions.,1,https://en.wikipedia.org/wiki/Islam
JUD1,en,Judaism / Jewish studies,1,4,Study of Judaism and Jewish traditions.,1,https://en.wikipedia.org/wiki/Judaism
BUD1,en,Buddhism / Buddhist studies,1,4,Study of Buddhism and Buddhist traditions.,1,https://en.wikipedia.org/wiki/Buddhism
HIN3,en,Hinduism,1,4,Study of Hindu religious traditions and practices.,1,https://en.wikipedia.org/wiki/Hinduism
JAI1,en,Jainism,1,4,Study of Jain religious traditions and ethics.,1,https://en.wikipedia.org/wiki/Jainism
SIK1,en,Sikhism,1,4,Study of Sikh religious traditions and practices.,1,https://en.wikipedia.org/wiki/Sikhism
CFR1,en,Chinese folk religion,1,4,Study of Chinese folk religious practices and beliefs.,1,https://en.wikipedia.org/wiki/Chinese_folk_religion
CON3,en,Confucianism,1,4,Study of Confucian religious and philosophical tradition.,1,https://en.wikipedia.org/wiki/Confucianism
SHI2,en,Shinto,1,4,Study of Shinto beliefs and rituals in Japan.,1,https://en.wikipedia.org/wiki/Shinto
DAO1,en,Daoism,1,4,Study of Daoist religious and philosophical traditions.,1,https://en.wikipedia.org/wiki/Daoism
IKT1,en,I-Kuan Tao,1,4,Study of I-Kuan Tao religious movement.,1,https://en.wikipedia.org/wiki/I-Kuan_Tao
CAO1,en,Caodaism,1,4,Study of Caodaism religious tradition.,1,https://en.wikipedia.org/wiki/Caodaism
CHO2,en,Chondogyo,1,4,Study of Chondogyo religious movement in Korea.,1,https://en.wikipedia.org/wiki/Chondogyo
TEN1,en,Tenrikyo,1,4,Study of Tenrikyo religious movement in Japan.,1,https://en.wikipedia.org/wiki/Tenrikyo
OOM1,en,Oomoto,1,4,Study of Oomoto religious movement in Japan.,1,https://en.wikipedia.org/wiki/Oomoto
